age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
40,0,14625,15,1,2,0,0,4,1,0,0,45,39,0
13,7,6678,11,15,4,8,1,2,0,0,0,34,39,0
23,2,21321,11,15,4,3,2,0,1,0,0,34,39,0
25,4,15921,11,15,2,7,0,4,1,0,0,39,39,0
39,4,15838,11,15,2,7,0,4,1,0,0,34,22,1
38,4,12279,15,1,0,10,1,4,0,0,0,34,39,0
8,4,18457,11,15,2,8,0,4,1,0,0,34,26,0
35,0,14553,11,15,2,0,0,4,1,0,0,34,39,0
16,4,14839,15,1,4,1,4,1,0,0,0,28,39,0
30,4,16996,9,4,2,12,0,4,1,0,0,56,39,1
6,4,6685,7,3,4,12,3,4,0,0,0,61,39,0
38,5,9614,9,4,0,12,1,4,0,0,0,45,11,0
26,4,16099,11,15,4,4,1,4,0,0,0,45,39,0
14,4,3407,8,2,2,12,0,4,1,0,0,45,39,0
45,7,108,7,3,6,10,1,4,0,0,0,34,39,0
25,2,13130,11,15,2,1,0,4,1,0,0,74,39,0
21,6,20443,11,15,2,3,0,4,1,0,0,34,39,1
12,4,21308,11,15,4,13,1,4,1,0,0,36,39,0
9,4,12864,15,1,4,8,1,4,1,0,0,56,39,0
9,4,12163,11,15,2,1,5,4,0,0,0,47,39,1
20,6,2237,11,15,2,5,0,4,1,0,0,67,39,0
44,4,2676,5,10,4,8,1,4,1,0,0,42,39,0
11,6,375,5,10,4,8,2,4,0,0,0,93,26,0
34,5,12907,11,15,0,11,1,4,1,0,0,76,39,0
17,4,6969,11,15,2,3,0,4,1,0,0,37,39,1
18,4,5198,11,15,0,7,3,4,1,0,0,34,39,0
10,2,9496,0,12,2,3,0,4,1,0,0,56,39,0
27,4,16507,11,15,0,8,4,4,0,0,0,34,39,0
8,4,676,11,15,5,8,4,4,0,0,0,12,39,0
15,4,20247,5,10,0,8,4,4,0,0,0,34,39,0
19,4,2406,15,1,2,10,0,4,1,0,0,12,39,1
10,4,6773,12,5,4,6,4,4,1,0,0,23,39,0
23,4,3657,10,7,2,10,0,4,1,0,0,56,39,1
26,4,7067,15,1,0,13,1,4,1,0,0,34,0,1
8,4,5042,9,4,4,13,1,4,1,0,0,34,39,0
24,4,15061,11,15,2,14,0,4,1,0,0,45,39,0
13,4,21218,9,4,2,10,0,4,1,0,0,39,39,1
35,4,2967,1,13,2,7,0,3,1,0,0,34,6,0
15,4,117,9,4,4,10,1,4,0,0,0,39,39,0
16,4,2874,11,15,2,6,0,4,1,0,0,34,39,0
18,4,12959,11,15,2,3,0,4,1,0,0,50,39,0
31,4,21532,11,15,6,8,1,4,0,0,0,38,39,0
45,6,5442,5,10,2,12,0,4,1,0,0,44,39,0
23,6,8769,7,3,4,10,3,2,0,0,0,11,39,0
24,0,14404,15,1,6,0,1,4,0,0,0,12,39,0
11,4,5925,4,9,4,8,1,4,0,0,0,34,26,0
6,4,19999,15,1,4,8,1,4,0,0,0,23,39,0
34,7,21233,15,1,0,1,4,4,0,0,0,28,39,0
46,6,1920,15,1,2,8,0,4,1,0,0,42,39,0
46,1,4249,11,15,6,4,1,4,0,0,0,34,39,0
23,4,1401,11,15,0,12,1,4,1,0,0,56,39,1
3,0,11815,1,13,0,0,1,4,0,0,0,34,39,0
23,4,5474,11,15,4,5,1,4,1,0,0,34,39,0
24,4,11728,9,4,2,10,5,4,0,0,0,6,5,1
24,4,10379,9,4,4,6,1,2,1,0,0,34,0,0
10,0,10329,9,4,2,0,5,4,0,0,0,16,39,1
3,7,2243,15,1,4,10,3,4,0,0,0,6,39,0
18,4,19361,11,15,2,3,0,4,1,0,0,34,39,0
14,4,10764,9,4,2,4,0,4,1,0,0,34,39,0
17,4,17346,9,4,2,12,0,4,1,0,0,45,39,1
40,4,4598,12,5,2,4,0,4,1,0,0,45,39,1
11,4,2137,11,15,4,7,1,4,0,0,0,34,39,0
21,4,9793,15,1,2,13,0,4,1,0,0,34,39,1
20,4,10916,8,2,4,8,1,4,1,0,0,34,39,0
26,7,18397,15,1,0,1,1,2,0,0,0,34,39,0
9,6,17509,11,15,2,4,0,4,1,0,0,34,39,0
9,4,8530,15,1,2,14,0,2,1,0,0,61,39,0
10,4,12026,8,2,2,14,0,4,1,0,0,45,39,0
16,4,7133,9,4,2,10,0,4,1,0,0,39,39,0
28,4,4818,9,4,4,10,1,4,0,0,0,34,11,0
48,4,12897,9,4,2,8,0,4,1,0,0,12,39,0
42,4,10049,11,15,0,8,1,4,0,0,0,31,39,0
1,4,9381,15,1,4,8,3,4,1,0,0,18,39,0
27,2,17586,2,14,2,6,0,4,1,0,0,34,39,0
20,4,20730,15,1,4,3,1,4,1,0,0,34,39,0
10,4,4759,11,15,2,8,0,4,1,0,0,34,39,0
26,2,13212,9,4,2,10,5,4,0,0,0,39,39,1
42,5,3623,14,6,2,10,0,4,1,0,0,34,39,1
2,4,21437,11,15,4,5,1,4,1,0,0,34,39,0
19,7,18391,11,15,4,4,4,2,1,0,0,85,39,0
20,4,2232,15,1,2,4,0,4,1,0,0,52,39,0
14,4,1856,7,3,0,1,4,4,0,0,0,28,31,0
6,4,6651,11,15,4,8,3,4,1,0,0,34,39,0
5,4,2061,15,1,4,12,1,4,1,0,0,23,39,0
19,4,10756,11,15,0,1,4,2,0,0,0,34,39,0
21,4,10748,15,1,0,4,1,4,1,0,0,45,39,0
7,4,11186,7,3,4,1,3,4,0,0,0,34,39,0
9,4,2628,9,4,4,1,3,2,0,0,0,34,39,0
30,4,239,5,10,2,7,5,3,0,0,0,34,33,0
14,2,19033,12,5,4,10,1,4,0,0,0,45,39,0
25,4,2973,4,9,3,5,1,4,1,0,0,28,26,0
31,5,14988,8,2,2,3,0,4,1,0,0,66,39,1
39,4,9125,15,1,5,13,4,2,0,0,0,31,39,0
33,4,18992,11,15,2,13,0,4,1,0,0,34,39,1
0,4,9634,0,12,4,6,3,4,1,0,0,12,39,0
33,4,15588,11,15,0,1,1,4,0,0,0,34,39,0
32,4,9107,11,15,0,12,1,4,0,0,0,25,39,0
17,4,3409,11,15,2,12,5,4,0,0,0,6,39,0
15,6,1262,11,15,2,12,0,4,1,0,0,56,39,1
11,4,10834,15,1,2,1,0,4,1,0,0,34,39,1
45,5,16751,9,4,2,4,0,4,1,0,0,45,39,1
6,4,15777,9,4,4,10,1,4,1,0,0,6,39,0
7,7,17647,12,5,4,10,1,2,0,0,0,34,39,0
14,4,129,8,2,2,10,5,4,0,0,0,34,39,0
19,4,13902,11,15,2,14,0,4,1,0,0,34,39,0
41,4,10812,7,3,2,9,2,4,0,0,0,28,31,0
29,0,9517,4,9,2,0,5,4,0,0,0,34,26,0
22,4,20378,12,5,2,10,0,4,1,0,0,34,39,1
31,0,7172,11,15,4,0,3,4,0,0,0,9,39,0
4,4,20458,11,15,4,3,1,4,1,0,0,36,39,0
22,4,9035,11,15,2,6,0,4,1,0,0,34,39,0
4,4,7681,15,1,4,12,3,4,0,0,0,28,39,0
16,4,1715,8,2,2,10,0,4,1,0,0,34,39,1
20,4,19352,11,15,2,3,0,4,1,0,0,45,39,1
12,2,10198,11,15,4,8,4,4,0,0,0,34,39,0
13,0,16158,9,4,2,0,5,3,0,0,0,34,36,1
26,4,11518,11,15,0,7,3,4,0,0,0,34,5,0
5,4,11746,11,15,4,3,3,4,1,0,0,34,39,0
8,4,7309,12,5,4,10,3,4,0,0,0,34,39,1
52,2,14237,15,1,2,8,0,4,1,0,0,34,39,0
0,4,3133,1,13,4,8,3,4,0,0,0,17,39,0
1,0,1274,1,13,4,0,3,4,1,0,0,3,39,0
37,4,4302,11,15,6,6,4,4,0,0,0,34,39,0
48,0,1545,11,15,2,0,0,4,1,0,0,39,39,0
11,4,4553,2,14,2,7,2,3,1,0,0,34,7,0
10,2,8834,8,2,4,13,3,4,0,0,0,31,39,0
18,4,14268,7,3,0,3,4,4,1,0,0,39,39,1
21,4,2974,8,2,2,13,5,4,0,0,0,34,39,1
16,7,662,11,15,2,13,0,4,1,0,0,34,39,0
9,4,17093,11,15,4,3,3,4,1,0,0,34,39,0
39,5,7467,15,1,2,12,5,4,0,0,0,56,2,1
21,4,15900,9,4,2,10,0,0,1,0,0,66,39,1
9,4,16895,15,1,4,9,1,4,0,0,0,45,18,0
16,4,8800,9,4,2,4,0,4,1,0,0,50,39,1
27,4,12365,5,10,2,6,0,4,1,0,0,45,39,0
19,4,18624,6,11,0,12,1,4,0,0,0,34,39,0
25,4,7456,15,1,0,3,4,4,1,0,0,34,39,0
27,4,1346,7,3,2,10,0,4,1,0,0,34,39,0
4,4,13467,15,1,4,12,3,4,0,0,0,12,39,0
24,4,20566,15,1,2,12,0,4,1,0,0,45,39,1
10,4,4726,1,13,5,3,1,4,1,0,0,39,11,0
21,4,10554,9,4,2,10,0,4,1,0,0,34,39,1
43,4,12389,15,1,5,14,1,0,0,0,0,23,39,0
7,4,860,2,14,4,7,4,4,1,0,0,34,26,0
7,0,17338,11,15,2,0,0,4,1,0,0,34,39,0
5,4,14945,11,15,4,6,3,4,1,0,0,34,39,0
15,0,3409,15,1,4,0,4,4,0,0,0,34,39,0
5,4,11827,3,8,4,7,1,4,1,0,0,16,26,0
34,4,8955,9,4,2,10,0,4,1,0,0,34,39,0
25,2,9799,14,6,2,4,0,4,1,0,0,50,39,1
20,2,21533,9,4,4,13,3,4,0,0,0,36,39,0
20,6,6661,14,6,2,10,0,4,1,0,0,39,39,1
49,4,3980,9,4,2,8,0,4,1,0,0,34,39,1
1,0,1627,11,15,4,0,3,4,0,0,0,16,39,0
29,4,14024,8,2,5,7,1,2,0,0,0,34,39,0
35,4,21000,11,15,2,3,0,4,1,0,0,34,39,1
6,4,14400,11,15,4,3,1,4,1,0,0,34,39,0
50,4,5197,11,15,6,4,4,4,1,0,0,31,39,1
2,4,7634,15,1,4,12,3,4,0,0,0,17,39,0
20,4,6550,9,4,4,10,1,4,0,0,0,39,39,0
22,6,4727,15,1,2,8,0,2,1,0,0,34,39,0
29,4,15466,11,15,2,7,0,4,1,0,0,34,39,0
30,0,822,11,15,5,0,4,2,0,0,0,25,39,0
16,4,20916,11,15,4,8,4,2,0,0,0,34,39,0
52,6,20996,15,1,6,5,1,4,0,0,0,5,39,0
4,4,18831,15,1,4,6,3,4,1,0,0,34,39,0
10,4,10642,11,15,4,6,2,2,1,0,0,42,39,0
22,4,17564,11,15,2,4,0,4,1,0,0,34,39,1
6,4,12500,15,1,0,1,1,2,1,0,0,34,39,0
9,4,20464,8,2,0,10,4,4,0,0,0,29,39,0
25,4,15281,10,7,3,10,4,0,0,0,0,34,39,0
19,4,14324,11,15,0,3,4,4,1,0,0,34,39,0
7,4,19671,11,15,4,14,4,4,1,0,0,34,26,0
18,4,15815,6,11,2,8,0,4,1,0,0,34,26,0
25,4,17888,11,15,0,6,4,2,0,0,0,34,39,0
24,4,10622,10,7,2,10,0,4,1,0,0,45,39,1
10,4,9351,8,2,4,7,4,2,0,0,0,34,39,0
27,0,820,9,4,2,0,5,4,0,0,0,7,39,1
1,4,17064,11,15,4,1,3,4,0,0,0,7,39,0
24,4,6167,9,4,2,13,0,4,1,0,0,34,39,1
14,4,9239,11,15,2,6,0,4,1,0,0,34,39,0
9,4,521,15,1,2,3,0,4,1,0,0,34,39,0
20,4,2127,15,1,2,4,0,4,1,0,0,56,39,1
34,4,12426,11,15,2,3,0,4,1,0,0,34,39,0
9,4,21262,15,1,4,3,3,0,1,0,0,34,39,0
8,4,2490,11,15,4,6,4,4,1,0,0,34,39,0
21,4,19939,8,2,2,7,0,4,1,0,0,34,39,1
26,4,16073,11,15,5,14,1,4,1,0,0,34,39,0
6,4,8198,15,1,5,5,2,4,0,0,0,34,39,0
43,2,15279,12,5,0,10,1,4,0,0,0,17,39,0
4,2,15758,15,1,4,10,1,4,1,0,0,12,39,0
1,4,11569,15,1,4,1,3,4,0,0,0,17,39,0
26,4,16642,4,9,0,9,4,4,0,0,0,34,26,0
9,0,6331,1,13,4,0,1,4,0,0,0,61,39,0
19,4,17031,11,15,2,14,0,4,1,0,0,17,39,1
21,4,2531,11,15,0,7,2,4,0,0,0,34,39,0
26,6,16696,15,1,2,5,0,4,1,0,0,78,39,0
41,4,15977,11,15,0,8,4,4,0,0,0,28,39,0
38,4,6381,11,15,0,1,1,4,0,0,0,21,39,0
22,4,10298,7,3,0,4,4,2,0,0,0,28,23,0
21,4,16045,9,4,0,10,1,4,0,0,0,28,39,0
40,5,5173,14,6,2,10,0,4,1,0,0,34,39,0
18,2,17583,7,3,2,11,0,4,1,0,0,47,39,0
27,6,3894,14,6,2,10,0,1,1,0,0,56,36,1
19,4,7655,11,15,2,3,0,4,1,0,0,34,39,0
41,4,14389,11,15,2,3,0,4,1,0,0,34,39,0
8,4,1240,14,6,4,10,1,4,0,0,0,74,22,0
37,2,5431,9,4,2,4,0,4,1,0,0,34,39,0
6,4,243,9,4,4,13,1,4,0,0,0,34,39,0
20,4,2024,15,1,4,12,1,4,1,0,0,56,39,0
43,1,19397,7,3,2,8,0,2,1,0,0,34,39,0
49,2,7761,5,10,6,8,1,4,0,0,0,12,39,0
19,4,10446,7,3,2,7,0,2,1,0,0,45,39,0
8,4,8270,9,4,0,10,1,4,0,0,0,38,39,0
45,0,19350,11,15,6,0,1,4,0,0,0,17,39,0
6,4,17696,15,1,4,1,3,4,1,0,0,34,39,0
21,4,13879,11,15,4,8,3,2,1,0,0,34,39,0
16,4,17693,15,1,2,6,0,4,1,0,0,45,39,1
32,5,16630,15,1,2,5,0,4,1,0,0,56,39,0
40,5,19062,11,15,2,4,0,4,1,0,0,56,39,1
40,2,2642,9,4,2,4,0,4,1,0,0,39,39,0
29,4,7320,15,1,4,7,1,4,0,0,0,39,39,0
20,5,8462,12,5,2,4,0,4,1,0,0,66,39,1
26,5,14956,9,4,2,12,0,4,1,0,0,39,39,1
9,4,18087,11,15,4,8,1,4,0,0,0,28,39,0
23,4,16514,8,2,5,10,2,4,0,0,0,34,39,0
22,6,590,11,15,4,3,2,0,1,0,0,34,39,0
22,4,3912,7,3,0,8,4,2,0,0,0,34,39,0
14,4,17838,15,1,2,1,0,4,1,0,0,34,39,0
14,4,18003,9,4,2,7,0,3,1,0,0,29,26,0
10,4,2880,9,4,4,1,1,2,0,0,0,34,39,0
19,6,9182,9,4,2,4,0,4,1,0,0,45,20,0
40,4,11744,11,15,2,8,0,4,1,0,0,34,26,0
7,4,5611,11,15,4,8,1,4,0,0,0,28,39,0
13,4,4724,15,1,4,12,1,4,1,0,0,39,39,0
11,4,16153,2,14,4,14,1,4,1,0,0,45,39,0
5,4,8644,9,4,4,4,1,4,1,0,0,34,39,0
14,4,10795,5,10,4,6,3,4,1,0,0,45,39,0
16,4,2160,11,15,2,12,0,4,1,0,0,38,39,1
3,4,14111,15,1,4,6,2,4,1,0,0,6,39,0
8,4,17271,2,14,2,5,0,3,1,0,0,56,26,0
32,7,1601,15,1,2,5,0,4,1,0,0,34,39,0
4,4,3719,11,15,4,8,3,4,0,0,0,28,39,0
28,4,20666,9,4,2,4,0,4,1,0,0,39,39,1
19,2,3314,11,15,2,4,0,4,1,0,0,39,39,1
24,4,11580,4,9,3,9,1,4,0,0,0,25,26,0
30,4,13936,9,4,2,4,0,4,1,0,0,45,39,1
24,4,12288,11,15,0,4,1,4,1,0,0,45,39,0
13,4,1990,11,15,4,6,4,4,0,0,0,34,39,0
12,2,2685,15,1,4,5,1,4,1,0,0,34,39,0
14,4,176,5,10,0,7,4,4,0,0,0,34,39,0
47,0,18603,6,11,2,0,0,4,1,0,0,45,39,0
38,4,11963,6,11,2,7,2,1,1,0,0,34,30,0
2,4,17551,11,15,4,8,1,4,1,0,0,28,39,0
14,7,16649,2,14,2,13,5,4,0,0,0,34,39,1
1,7,20367,1,13,4,8,3,4,1,0,0,74,39,0
51,4,20261,11,15,6,12,1,4,0,0,0,16,39,0
33,0,13980,15,1,2,0,0,4,1,0,0,34,39,0
19,2,14497,15,1,4,4,4,2,0,0,0,42,39,0
27,4,3656,14,6,2,10,0,4,1,0,0,45,39,1
41,6,15915,11,15,2,1,5,4,0,0,0,12,39,1
3,4,10129,11,15,4,12,3,2,0,0,0,12,39,0
1,4,136,0,12,4,6,3,4,1,0,0,34,39,0
15,4,11141,11,15,4,6,3,4,0,0,0,23,39,0
32,6,2488,11,15,0,8,1,4,0,0,0,34,39,0
17,4,15677,11,15,2,7,0,4,1,0,0,34,39,0
5,4,10785,11,15,4,1,1,4,0,0,0,34,39,0
23,4,7736,11,15,2,8,0,4,1,0,0,39,39,0
18,4,3073,11,15,2,6,0,4,1,0,0,34,39,0
9,4,16905,15,1,2,12,0,4,1,0,0,45,0,0
27,6,20316,2,14,2,4,0,1,1,0,0,56,40,0
38,4,3117,11,15,0,4,1,4,0,0,0,56,39,0
37,4,16487,15,1,2,3,5,4,0,0,0,34,39,0
35,4,15313,11,15,0,8,1,4,1,0,0,31,39,0
40,5,16121,9,4,2,3,0,4,1,0,0,45,39,1
50,0,19800,5,10,6,0,1,4,0,0,0,28,39,0
41,7,14782,11,15,0,1,4,4,0,0,0,34,39,0
10,2,6344,15,1,4,10,2,4,1,0,0,7,39,0
49,0,17241,11,15,2,0,0,4,1,0,0,6,39,0
24,4,5337,15,1,0,7,1,4,1,0,0,34,39,0
1,4,2550,1,13,4,10,3,4,0,0,0,7,39,0
33,4,13691,4,9,0,8,1,4,1,0,0,30,5,0
14,4,17808,15,1,4,4,1,4,1,0,0,34,39,0
15,4,10764,0,12,0,7,1,4,1,0,0,34,39,0
20,6,927,15,1,2,3,0,4,1,0,0,39,39,0
9,6,2978,9,4,2,4,0,4,1,0,0,12,39,0
16,2,12031,8,2,2,13,0,4,1,0,0,45,39,0
18,7,11760,11,15,4,8,4,2,0,0,0,34,39,0
27,4,17113,9,4,4,10,1,4,0,0,0,39,26,0
9,4,9538,9,4,4,3,3,4,1,0,0,34,26,0
31,1,12285,11,15,0,1,1,4,1,0,0,34,39,0
23,4,7514,9,4,4,13,1,4,1,0,0,34,39,0
45,4,18115,0,12,2,12,0,4,1,0,0,28,39,0
20,4,4021,14,6,2,12,0,4,1,0,0,39,39,1
1,4,1635,1,13,4,12,3,4,1,0,0,9,39,0
31,4,10908,11,15,0,7,2,3,0,0,0,31,7,0
28,4,6488,12,5,2,10,0,4,1,0,0,45,39,0
18,4,19710,15,1,2,12,0,4,1,0,0,39,39,0
18,4,17161,11,15,0,3,4,4,1,0,0,34,39,0
17,6,11008,11,15,2,10,0,4,1,0,0,46,39,0
12,4,7379,11,15,2,8,5,4,0,0,0,34,5,0
2,4,5820,15,1,4,12,3,4,1,0,0,23,39,0
36,7,11084,15,1,2,11,0,4,1,0,0,56,39,0
32,4,7494,15,1,0,8,1,4,1,0,0,34,39,0
54,4,2948,11,15,6,12,2,4,0,0,0,7,39,0
21,4,11857,5,10,2,3,0,4,1,0,0,29,26,0
22,2,15775,12,5,2,4,0,4,1,0,0,39,39,0
6,4,3184,9,4,4,1,1,4,0,0,0,34,39,0
12,5,7477,9,4,2,12,0,4,1,0,0,45,39,1
35,4,8288,4,9,0,5,4,4,1,0,0,34,39,0
24,4,17227,15,1,2,1,5,4,0,0,0,34,39,1
3,4,11594,15,1,4,8,1,4,1,0,0,28,39,0
13,4,2335,15,1,2,13,0,4,1,0,0,39,39,0
39,4,21103,0,12,0,1,4,2,0,0,0,29,39,0
9,4,4244,11,15,0,12,4,4,0,0,0,34,39,0
19,1,8019,11,15,0,1,4,4,0,0,0,34,39,0
9,2,10333,9,4,4,10,3,2,0,0,0,36,39,0
7,4,9555,9,4,4,1,3,4,1,0,0,34,39,0
24,4,21455,15,1,0,12,1,1,0,0,0,25,39,0
10,4,7722,15,1,4,12,3,4,1,0,0,28,39,0
40,5,17129,11,15,2,4,0,4,1,0,0,34,39,0
4,7,18042,15,1,4,10,3,4,0,0,0,12,39,0
33,4,7902,11,15,2,6,0,4,1,0,0,34,39,0
10,4,2660,11,15,2,6,0,2,1,0,0,34,39,0
41,4,4170,9,4,4,10,1,4,0,0,0,56,39,0
10,6,19930,9,4,2,4,0,4,1,0,0,45,39,0
19,4,11914,11,15,5,12,4,2,0,0,0,8,39,0
16,5,2328,11,15,6,12,4,4,0,0,0,34,39,0
2,4,14573,15,1,4,8,3,4,0,0,0,9,39,0
9,4,16357,11,15,5,1,4,2,0,0,0,34,39,0
20,4,10255,11,15,4,6,4,2,0,0,0,23,39,0
36,4,11385,11,15,2,7,0,4,1,0,0,39,39,0
15,4,19176,15,1,4,13,1,2,1,0,0,31,39,0
1,4,13872,1,13,4,4,3,4,0,0,0,17,39,0
36,4,4125,11,15,2,3,0,4,1,0,0,34,39,1
23,6,8812,9,4,2,10,0,4,1,0,0,34,39,0
33,4,11464,15,1,0,10,4,4,0,0,0,34,39,0
43,4,11826,9,4,2,12,0,4,1,0,0,40,39,1
11,6,8405,11,15,2,12,5,4,0,0,0,34,39,0
20,4,3025,11,15,0,14,1,4,1,0,0,34,39,0
8,4,19978,11,15,2,13,0,4,1,0,0,34,39,0
9,4,17209,9,4,4,10,1,4,0,0,0,39,39,0
30,4,3143,11,15,4,1,2,4,0,0,0,34,39,0
1,4,14727,2,14,4,6,3,4,1,0,0,12,39,0
5,4,19094,9,4,4,12,1,4,0,0,0,7,39,0
19,4,8886,15,1,0,7,3,4,0,0,0,23,39,0
42,6,15722,11,15,2,14,0,4,1,0,0,42,39,0
16,4,7081,11,15,2,8,5,4,0,0,0,31,8,0
16,4,6760,0,12,0,3,1,4,1,0,0,28,9,0
36,5,2835,9,4,2,1,5,1,0,0,0,45,35,0
38,4,6769,11,15,2,4,0,4,1,0,0,45,39,0
39,4,2666,11,15,2,14,0,4,1,0,0,45,39,0
37,6,2095,15,1,0,12,1,4,0,0,0,28,39,0
34,4,18574,11,15,0,10,1,4,1,0,0,34,39,0
26,4,167,12,5,2,4,0,4,1,0,0,45,39,1
27,4,1810,11,15,0,8,4,4,0,0,0,34,39,0
5,4,3050,15,1,4,4,3,4,1,0,0,45,39,0
26,7,21558,11,15,2,8,0,0,1,0,0,34,39,0
9,7,2208,7,3,4,1,4,2,0,0,0,34,39,0
13,4,1117,9,4,4,12,3,4,1,0,0,9,39,0
29,4,17347,11,15,4,8,1,4,1,0,0,6,39,0
10,4,2917,9,4,2,12,0,4,1,0,0,45,39,0
9,4,13867,11,15,2,3,0,4,1,0,0,45,39,0
8,6,12217,11,15,5,3,3,4,1,0,0,28,39,0
13,1,18931,14,6,4,10,1,2,0,0,0,34,39,0
30,4,5196,15,1,2,1,5,2,0,0,0,42,39,1
26,4,4366,0,12,2,6,0,4,1,0,0,34,39,0
54,0,2369,11,15,6,0,1,4,0,0,0,12,39,0
29,0,3776,11,15,3,0,1,1,1,0,0,34,30,0
27,2,17581,15,1,6,1,4,4,0,0,0,6,39,0
25,4,1305,10,7,2,10,0,4,1,0,0,45,39,0
19,4,10628,7,3,2,4,0,4,1,0,0,45,39,1
20,4,13962,15,1,2,7,0,4,1,0,0,45,39,1
9,4,14426,9,4,4,14,3,4,1,0,0,12,39,0
7,4,3290,9,4,4,1,1,4,0,0,0,23,39,0
0,0,331,1,13,4,0,3,4,1,0,0,9,39,0
28,2,3755,12,5,0,10,1,4,0,0,0,28,39,0
37,4,5639,15,1,2,4,0,4,1,0,0,42,39,1
5,4,10750,15,1,4,12,3,4,0,0,0,23,39,0
46,2,19532,12,5,2,10,0,4,1,0,0,42,39,0
5,4,11478,11,15,2,3,0,4,1,0,0,37,39,0
10,4,18262,15,1,4,8,1,4,1,0,0,17,39,0
16,4,11450,6,11,2,3,0,4,1,0,0,26,26,0
47,4,3365,9,4,6,10,1,4,0,0,0,23,39,0
33,4,8434,7,3,2,4,0,4,1,0,0,45,39,1
27,6,1343,8,2,6,10,4,4,0,0,0,34,39,0
14,4,14912,11,15,2,14,0,4,1,0,0,45,39,0
27,4,5808,11,15,0,1,1,1,0,0,0,34,40,0
36,6,14770,0,12,2,5,0,4,1,0,0,28,39,0
16,2,3733,11,15,6,8,4,4,0,0,0,34,39,0
17,1,5834,2,14,2,2,0,4,1,0,0,34,39,0
10,4,4273,11,15,4,14,1,4,1,0,0,66,39,0
63,6,2643,11,15,4,4,1,4,1,0,0,12,39,0
14,4,8348,7,3,0,8,1,4,0,0,0,25,39,0
23,4,17361,11,15,2,3,0,2,1,0,0,34,39,1
36,2,14526,9,4,2,10,0,4,1,0,0,34,39,0
41,4,6863,11,15,2,7,0,4,1,0,0,38,39,0
21,4,15710,15,1,2,4,0,4,1,0,0,34,39,1
16,4,3142,14,6,2,10,0,4,1,0,0,34,39,1
31,2,17387,9,4,2,4,0,4,1,0,0,56,26,1
6,4,9963,15,1,2,4,5,2,0,0,0,34,39,0
14,6,1677,11,15,4,3,3,4,1,0,0,45,39,0
35,6,11890,12,5,2,12,0,4,1,0,0,66,39,0
7,4,21316,11,15,4,13,3,4,1,0,0,34,39,0
28,6,7063,6,11,2,5,0,4,1,0,0,34,39,0
19,4,7710,11,15,2,1,5,4,0,0,0,34,39,1
35,4,17446,4,9,6,8,4,4,0,0,0,34,26,0
37,4,19239,11,15,2,3,0,4,1,0,0,34,39,0
22,4,3931,14,6,2,10,0,4,1,0,0,50,39,1
23,4,6167,9,4,2,12,0,4,1,0,0,45,39,1
11,4,17300,11,15,4,13,1,1,1,0,0,45,39,0
4,0,13837,15,1,4,0,3,4,1,0,0,7,39,0
6,4,10060,15,1,4,1,1,4,0,0,0,34,39,0
19,5,18865,5,10,4,3,4,2,1,0,0,34,39,0
5,4,6018,15,1,4,1,3,4,0,0,0,6,39,0
38,2,2679,12,5,2,4,0,4,1,0,0,45,39,0
54,4,20418,11,15,4,6,1,4,1,0,0,8,39,0
30,4,3235,10,7,2,10,0,4,1,0,0,56,39,1
0,5,6808,0,12,4,12,3,4,1,0,0,3,39,0
14,4,2298,9,4,2,4,5,4,0,0,0,45,39,1
15,4,4240,15,1,4,8,2,1,1,0,0,34,0,0
10,4,3907,9,4,4,4,3,4,0,0,0,34,39,0
23,4,3983,11,15,0,6,1,4,0,0,0,42,39,0
0,4,8211,6,11,4,8,4,4,1,0,0,12,39,0
16,4,13786,12,5,4,10,1,4,1,0,0,34,39,0
55,4,10978,10,7,4,10,1,4,1,0,0,23,39,0
17,1,18368,15,1,1,1,5,4,0,0,0,34,39,1
48,4,12716,11,15,4,3,2,1,1,0,0,34,1,0
15,4,6060,11,15,4,7,4,4,1,0,0,34,39,0
9,4,12231,15,1,4,1,2,4,1,0,0,34,26,0
5,4,11177,11,15,4,6,1,4,1,0,0,34,39,0
14,4,8114,15,1,4,8,1,4,1,0,0,34,39,0
11,6,7825,9,4,4,12,1,4,1,0,0,45,39,0
21,4,16725,12,5,4,1,1,4,0,0,0,45,22,1
17,4,1102,7,3,2,1,0,4,1,0,0,20,39,0
27,4,9622,9,4,2,10,0,4,1,0,0,28,39,1
10,4,21184,15,1,4,6,3,1,1,0,0,34,39,0
33,2,5007,9,4,2,11,0,4,1,0,0,38,39,1
30,4,992,11,15,2,8,5,2,0,0,0,23,39,0
3,4,10523,15,1,4,8,1,4,1,0,0,34,39,0
7,4,955,11,15,4,12,1,4,1,0,0,31,39,0
12,1,15144,15,1,2,13,0,4,1,0,0,34,39,1
20,2,10786,8,2,4,8,4,2,0,0,0,25,39,0
25,4,14888,7,3,0,1,1,4,1,0,0,34,39,0
3,0,18016,15,1,4,0,3,4,1,0,0,12,39,0
51,4,4589,15,1,4,1,1,4,0,0,0,34,39,0
5,2,12167,15,1,4,1,1,1,0,0,0,34,40,0
55,6,18747,11,15,2,12,0,4,1,0,0,23,39,0
28,1,20175,15,1,2,1,0,2,1,0,0,12,39,0
13,2,20682,11,15,2,8,0,2,1,0,0,34,39,0
